Education,Marital_Status,Income,Kidhome,Teenhome,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,Complain,Age,Month_register,Sum_Purchases,Count_Campaigns,Count_Purchases,Children,Family_Size,Marital_Status_Children,target
Graduation,Relationship,50200.0,1,1,70,266,6,51,8,6,64,6,7,1,5,8,0,40,38,401,0,13,2,4,Family with Children,0
PhD,Relationship,81051.0,0,0,43,1142,29,249,38,29,14,1,5,5,12,2,0,51,25,1501,2,22,0,2,Relationship,2
Graduation,Relationship,65169.0,0,0,23,1074,0,69,0,0,46,1,10,4,13,6,0,34,29,1189,5,27,0,2,Relationship,2
Graduation,Relationship,59868.0,0,1,37,771,51,154,54,10,154,7,11,2,12,6,0,44,35,1194,0,25,1,3,Family with Children,0
PhD,Relationship,65695.0,0,1,50,371,32,189,0,58,6,2,5,4,10,4,0,56,29,656,0,19,1,3,Family with Children,0
Master,Single,64857.0,0,0,78,556,14,717,210,0,43,1,7,5,10,4,0,60,43,1540,0,22,0,1,Single,2
Master,Relationship,45143.0,0,1,74,202,5,74,11,5,14,3,6,1,5,7,0,51,34,311,0,12,1,3,Family with Children,1
2n Cycle,Relationship,74805.0,0,1,14,209,162,209,41,162,37,5,4,7,10,2,0,61,31,820,0,21,1,3,Family with Children,0
2n Cycle,Relationship,59060.0,1,0,77,35,40,111,36,40,12,3,3,1,7,4,0,27,29,274,0,11,1,3,Family with Children,1
PhD,Single,27238.0,1,1,39,37,0,17,0,0,3,3,3,0,3,9,0,54,38,57,0,6,2,3,Family with Children,1
Graduation,Relationship,47009.0,0,1,89,171,45,73,59,10,90,4,3,2,8,4,0,51,32,448,0,13,1,3,Family with Children,0
2n Cycle,Relationship,46094.0,1,1,62,12,2,20,3,2,5,1,1,0,3,7,0,43,24,44,0,4,2,4,Family with Children,1
Graduation,Relationship,40321.0,1,1,59,44,4,21,6,0,27,2,3,0,3,7,0,44,35,102,0,6,2,4,Family with Children,1
Graduation,Relationship,37235.0,1,0,68,20,2,9,4,6,20,1,1,1,2,4,0,32,28,61,0,4,1,3,Family with Children,1
Master,Relationship,81843.0,0,0,13,779,86,537,34,69,138,1,5,9,12,3,0,56,38,1643,0,26,0,2,Relationship,2
Master,Relationship,46692.0,0,1,37,170,6,97,24,12,88,3,6,1,5,6,0,58,36,397,0,12,1,3,Family with Children,0
Graduation,Relationship,77382.0,0,1,36,491,48,231,112,105,134,2,5,7,12,1,0,48,29,1121,1,24,1,3,Family with Children,0
Graduation,Single,37774.0,2,0,28,173,8,107,7,2,176,4,7,2,3,9,1,39,45,473,2,12,2,3,Family with Children,1
Basic,Relationship,18393.0,1,0,2,7,10,13,16,0,4,2,3,0,3,8,0,42,27,50,0,6,1,3,Family with Children,1
Master,Relationship,72828.0,0,1,17,1205,0,235,19,14,205,6,6,3,13,7,0,54,40,1678,0,22,1,3,Family with Children,0
Graduation,Relationship,24711.0,0,0,86,10,7,25,6,3,7,1,3,0,3,7,0,34,26,58,0,6,0,2,Relationship,1
PhD,Relationship,45503.0,1,0,54,97,4,44,6,1,18,1,3,1,4,5,0,41,33,170,0,8,1,3,Family with Children,1
Master,Single,6560.0,0,0,2,67,11,26,4,3,262,0,1,0,1,17,0,34,30,373,0,2,0,1,Single,1
PhD,Relationship,71604.0,0,0,3,345,53,528,98,75,97,1,8,3,5,4,0,71,31,1196,2,16,0,2,Relationship,2
Graduation,Relationship,27244.0,1,0,84,6,5,17,3,24,46,2,2,2,2,7,0,37,27,101,0,6,1,3,Family with Children,1
Graduation,Relationship,48752.0,1,1,8,73,57,100,71,15,0,5,6,1,5,9,0,47,42,316,1,12,2,4,Family with Children,0
Graduation,Relationship,71434.0,0,1,4,711,36,217,172,96,168,3,7,4,7,4,0,54,33,1400,2,18,1,3,Family with Children,0
Graduation,Single,90842.0,0,0,57,774,70,118,182,187,93,1,4,9,13,1,0,68,35,1424,0,26,0,1,Single,2
Master,Relationship,88097.0,1,0,24,163,0,480,0,126,75,1,6,5,8,9,0,38,46,844,4,19,1,3,Family with Children,0
Graduation,Relationship,51948.0,0,1,51,82,33,54,71,30,41,2,5,2,4,5,0,41,33,311,0,11,1,3,Family with Children,1
Graduation,Relationship,71853.0,0,0,29,358,108,413,141,97,32,1,2,8,6,1,0,34,37,1149,0,16,0,2,Relationship,2
Master,Relationship,35876.0,0,0,13,66,2,40,4,3,14,1,3,1,3,6,0,33,26,129,0,7,0,2,Relationship,1
Graduation,Single,40049.0,0,1,23,13,6,7,0,3,3,1,1,0,3,6,0,64,32,32,0,4,1,2,Family with Children,1
Graduation,Single,39660.0,1,0,36,139,13,78,20,13,36,3,7,1,3,9,0,34,46,299,1,11,1,2,Family with Children,1
Graduation,Relationship,50127.0,0,1,88,274,0,21,4,6,15,1,5,1,6,6,0,54,25,320,1,12,1,3,Family with Children,1
Master,Relationship,43263.0,0,1,2,262,6,61,0,10,102,3,5,2,6,5,0,39,43,441,0,13,1,3,Family with Children,0
Master,Relationship,62845.0,1,1,3,1099,0,45,0,0,34,11,3,4,10,8,0,67,44,1178,2,17,2,4,Family with Children,0
Graduation,Relationship,18929.0,0,0,15,32,0,8,23,4,18,1,1,0,4,6,0,26,40,85,0,5,0,2,Relationship,1
Basic,Single,24367.0,1,0,58,2,4,2,0,11,5,1,1,0,2,9,0,34,39,24,0,3,1,2,Family with Children,1
Graduation,Single,33249.0,1,0,11,6,10,21,19,14,42,2,2,1,3,6,0,41,40,112,0,6,1,2,Family with Children,1
2n Cycle,Relationship,26887.0,0,1,27,6,7,4,3,4,6,1,1,0,3,6,0,57,40,30,0,4,1,3,Family with Children,1
PhD,Relationship,50150.0,0,0,32,135,46,92,65,61,11,2,5,2,7,5,0,33,36,410,0,14,0,2,Relationship,2
Graduation,Relationship,62061.0,0,1,12,641,7,84,0,30,38,3,10,4,7,6,0,40,34,800,1,21,1,3,Family with Children,0
PhD,Single,85696.0,0,0,88,714,76,395,116,0,12,1,4,6,9,1,0,54,37,1313,1,19,0,1,Single,2
PhD,Relationship,76542.0,0,0,91,794,73,573,0,29,14,1,4,8,10,2,0,60,39,1483,0,22,0,2,Relationship,2
Graduation,Single,70515.0,0,0,12,420,0,452,182,64,140,1,6,6,4,2,0,23,32,1258,1,16,0,1,Single,2
Graduation,Relationship,18227.0,1,0,21,1,2,7,4,3,11,1,0,1,2,8,0,29,43,28,0,3,1,3,Family with Children,1
Graduation,Relationship,69139.0,0,1,23,86,12,75,33,15,6,1,4,1,5,4,0,51,29,227,0,10,1,3,Family with Children,1
Graduation,Relationship,69109.0,0,0,10,823,25,459,124,29,95,1,6,6,7,4,0,34,43,1555,2,19,0,2,Relationship,2
Graduation,Single,69627.0,0,1,35,231,161,215,171,30,53,2,8,2,11,5,0,54,39,861,0,21,1,2,Family with Children,0
Graduation,Relationship,38136.0,1,0,69,8,15,27,0,20,33,2,3,1,2,8,0,38,38,103,1,6,1,3,Family with Children,1
PhD,Single,62159.0,0,0,68,182,17,259,77,70,29,1,6,2,10,4,0,70,26,634,0,18,0,1,Single,2
Graduation,Single,80695.0,0,0,85,557,129,984,193,37,18,1,5,8,5,2,0,53,30,1918,0,18,0,1,Single,2
Master,Single,33316.0,1,1,34,79,1,31,4,4,12,3,2,1,4,6,0,45,32,131,0,7,2,3,Family with Children,1
Graduation,Relationship,58554.0,1,1,55,368,24,68,38,0,88,6,8,2,6,7,0,48,45,586,0,16,2,4,Family with Children,0
Basic,Relationship,17256.0,1,0,10,6,4,14,8,8,22,2,2,1,2,8,0,24,31,62,1,5,1,3,Family with Children,1
Graduation,Single,53034.0,1,1,30,160,15,196,15,11,50,8,6,1,7,8,0,42,37,447,0,14,2,3,Family with Children,0
2n Cycle,Relationship,52203.0,0,0,36,488,21,238,56,108,28,1,8,7,11,6,0,66,47,939,0,26,0,2,Relationship,2
2n Cycle,Single,59601.0,0,1,14,691,7,69,0,7,23,4,2,2,7,8,0,39,35,797,1,11,1,2,Family with Children,0
Master,Single,75154.0,0,1,79,543,10,205,160,143,82,1,6,3,6,3,0,58,45,1143,1,15,1,2,Family with Children,0
Graduation,Single,47025.0,0,1,52,254,7,108,20,0,26,3,6,3,5,6,0,40,31,415,0,14,1,2,Family with Children,0
Graduation,Relationship,37971.0,1,0,97,5,4,10,2,2,7,1,1,0,3,8,0,43,31,30,0,4,1,3,Family with Children,1
Master,Single,41335.0,1,0,24,112,19,21,16,14,5,3,4,1,4,7,0,48,30,187,0,9,1,2,Family with Children,1
Graduation,Relationship,67267.0,0,1,0,134,11,59,15,2,30,1,3,2,5,2,0,58,25,251,0,10,1,3,Family with Children,1
Graduation,Single,57338.0,0,1,96,143,6,52,11,8,17,2,4,1,5,5,0,41,26,237,0,10,1,2,Family with Children,1
2n Cycle,Relationship,50523.0,1,1,89,51,4,24,4,7,1,2,2,0,4,6,0,56,30,91,0,6,2,4,Family with Children,1
Master,Single,35791.0,2,1,94,27,0,5,0,0,3,2,1,0,3,8,0,51,37,35,0,4,3,4,Family with Children,1
PhD,Single,50611.0,0,1,98,459,0,24,6,0,4,6,4,5,7,6,0,56,44,493,1,16,1,2,Family with Children,0
PhD,Relationship,56242.0,0,1,72,689,8,167,11,8,88,5,8,4,11,6,0,47,39,971,0,23,1,3,Family with Children,0
Graduation,Single,48904.0,0,1,1,283,10,38,0,13,27,4,7,2,4,8,0,56,42,371,0,13,1,2,Family with Children,0
Graduation,Single,56243.0,1,2,26,347,0,35,4,3,7,6,4,2,8,5,0,41,30,396,0,14,3,4,Family with Children,0
Graduation,Relationship,21355.0,1,0,5,5,13,14,0,5,31,2,2,1,2,6,0,31,34,68,2,5,1,3,Family with Children,1
Master,Relationship,57420.0,0,1,22,280,0,18,0,0,24,3,5,1,6,7,0,45,36,322,1,12,1,3,Family with Children,0
Master,Single,46390.0,0,1,56,95,14,64,2,9,38,1,4,2,3,7,0,61,25,222,0,9,1,2,Family with Children,1
2n Cycle,Relationship,54342.0,1,1,74,84,10,34,11,10,28,4,3,1,4,6,0,60,35,177,0,8,2,4,Family with Children,1
Graduation,Relationship,20895.0,1,0,24,18,3,17,3,0,4,1,2,0,3,9,0,43,44,45,0,5,1,3,Family with Children,1
Graduation,Relationship,92344.0,0,0,9,992,24,694,51,19,119,0,5,10,5,1,0,68,29,1899,2,20,0,2,Relationship,2
2n Cycle,Relationship,26907.0,1,1,10,9,1,7,0,3,2,2,1,0,3,7,0,40,34,22,0,4,2,4,Family with Children,1
Graduation,Relationship,44964.0,1,1,35,19,1,17,2,0,2,1,1,0,3,8,0,36,42,41,0,4,2,4,Family with Children,1
Graduation,Relationship,75507.0,0,0,56,709,93,374,104,80,80,1,8,6,6,3,0,37,25,1440,0,20,0,2,Relationship,2
Master,Relationship,53761.0,1,1,7,158,0,76,13,7,71,6,4,4,3,5,0,44,32,325,0,11,2,4,Family with Children,1
Graduation,Relationship,22682.0,1,0,51,10,14,29,4,2,36,3,2,1,4,4,0,43,32,95,0,7,1,3,Family with Children,1
PhD,Relationship,38887.0,1,0,17,25,1,13,0,0,3,1,1,0,3,7,0,44,27,42,0,4,1,3,Family with Children,1
2n Cycle,Single,41658.0,1,1,30,8,4,12,15,4,29,2,1,1,2,4,0,41,43,72,0,4,2,3,Family with Children,1
PhD,Relationship,29791.0,1,0,21,14,0,6,0,0,0,2,2,0,3,5,0,44,25,20,0,5,1,3,Family with Children,1
Master,Relationship,63915.0,0,2,2,622,7,115,30,0,15,2,6,3,12,5,0,60,35,789,0,21,2,4,Family with Children,0
Graduation,Single,39996.0,1,1,85,11,0,3,0,0,1,1,1,0,2,6,0,42,25,15,0,3,2,3,Family with Children,1
Graduation,Single,26759.0,1,0,65,25,3,16,8,5,2,2,2,1,3,6,0,44,28,59,0,6,1,2,Family with Children,1
Master,Single,63841.0,0,1,64,635,15,100,20,7,131,1,9,3,9,6,0,48,38,908,0,21,1,2,Family with Children,0
PhD,Relationship,51039.0,1,1,11,100,64,79,65,0,109,2,6,2,4,7,0,47,42,417,0,12,2,4,Family with Children,0
Graduation,Relationship,60544.0,1,1,92,201,2,43,3,5,35,4,5,1,5,6,0,55,46,289,0,11,2,4,Family with Children,0
Graduation,Relationship,65685.0,0,1,54,642,14,49,0,7,57,1,9,2,9,5,0,44,27,769,0,20,1,3,Family with Children,0
Graduation,Relationship,37716.0,0,1,4,97,1,41,6,2,41,2,4,1,3,7,0,63,26,188,0,8,1,3,Family with Children,1
Graduation,Single,36864.0,0,1,53,204,5,39,17,0,89,3,5,2,4,8,0,59,46,354,1,11,1,2,Family with Children,0
Master,Relationship,44511.0,1,0,39,513,7,133,46,14,14,6,8,4,8,8,0,46,44,727,0,20,1,3,Family with Children,0
PhD,Relationship,36947.0,1,1,49,88,3,21,4,1,29,4,3,0,4,9,0,49,46,146,0,7,2,4,Family with Children,1
Master,Relationship,47352.0,0,1,70,172,12,112,8,0,15,4,6,1,5,7,0,65,38,319,0,12,1,3,Family with Children,0
Master,Relationship,67087.0,0,1,40,329,35,222,130,35,43,2,7,5,8,4,0,63,30,794,0,20,1,3,Family with Children,0
Graduation,Relationship,57045.0,0,1,40,296,13,104,11,13,17,3,4,2,9,3,0,66,45,454,0,15,1,3,Family with Children,0
PhD,Single,36957.0,1,1,43,100,2,16,2,1,31,4,3,2,2,9,0,63,45,152,1,7,2,3,Family with Children,1
PhD,Relationship,69389.0,0,1,17,422,7,238,69,46,15,1,7,2,12,4,0,39,45,797,0,21,1,3,Family with Children,0
Graduation,Relationship,80134.0,1,0,40,1218,16,272,104,0,80,2,5,3,6,6,0,44,37,1690,4,14,1,3,Family with Children,0
Master,Relationship,43142.0,1,1,84,5,1,7,2,1,4,1,1,0,2,7,0,47,28,20,0,3,2,4,Family with Children,1
Graduation,Relationship,80589.0,0,0,25,507,93,520,242,40,26,1,5,10,5,1,0,72,29,1428,2,20,0,2,Relationship,2
Graduation,Single,34412.0,1,0,62,52,12,50,4,36,55,3,5,0,3,9,0,26,40,209,0,8,1,2,Family with Children,1
Graduation,Single,57537.0,1,0,83,191,56,139,51,8,100,4,4,3,8,4,0,37,36,545,0,15,1,2,Family with Children,0
Basic,Relationship,22634.0,0,0,47,2,23,11,8,6,46,1,2,1,2,8,0,50,41,96,0,5,0,2,Relationship,1
Graduation,Relationship,51315.0,0,0,45,68,28,39,16,30,41,1,2,2,5,2,0,68,28,222,0,9,0,2,Relationship,1
Graduation,Relationship,36026.0,2,1,34,20,4,10,6,4,17,2,2,0,3,6,0,44,27,61,0,5,3,5,Family with Children,1
Graduation,Relationship,24639.0,1,1,3,20,3,16,0,4,1,3,2,0,4,6,0,43,29,44,0,6,2,4,Family with Children,1
PhD,Relationship,34578.0,2,1,1,7,0,1,0,0,0,1,1,0,2,6,0,44,26,8,0,3,3,5,Family with Children,1
2n Cycle,Single,65704.0,0,0,18,279,172,74,38,8,246,1,2,10,10,1,0,44,32,817,0,22,0,1,Single,2
Graduation,Single,63810.0,0,1,45,977,12,253,16,12,101,4,4,3,12,8,0,50,43,1371,1,19,1,2,Family with Children,0
PhD,Relationship,54132.0,0,1,81,30,1,8,0,0,3,1,1,0,3,7,0,47,28,42,0,4,1,3,Family with Children,1
Graduation,Relationship,18690.0,0,0,77,6,1,7,23,4,19,1,1,1,2,8,0,57,42,60,0,4,0,2,Relationship,1
Graduation,Relationship,28164.0,1,0,23,3,18,26,11,8,12,3,2,0,4,7,0,46,37,78,0,6,1,3,Family with Children,1
PhD,Relationship,34596.0,1,0,48,14,0,2,0,0,7,1,1,0,2,8,0,42,38,23,0,3,1,3,Family with Children,1
PhD,Relationship,43269.0,1,0,61,10,1,7,0,0,1,1,1,0,2,8,0,44,33,19,0,3,1,3,Family with Children,1
2n Cycle,Single,38741.0,1,1,60,7,10,17,8,6,13,2,2,0,3,7,0,58,27,61,0,5,2,3,Family with Children,1
Graduation,Single,31907.0,0,0,75,33,87,64,175,16,74,1,6,1,6,7,0,44,39,449,0,13,0,1,Single,2
Master,Relationship,27100.0,1,0,64,12,0,13,2,0,10,1,1,0,3,7,0,33,38,37,0,4,1,3,Family with Children,1
2n Cycle,Single,31163.0,1,0,54,2,3,10,11,2,10,1,1,0,3,6,0,43,28,38,0,4,1,2,Family with Children,1
Graduation,Relationship,92533.0,0,0,84,693,21,118,110,147,42,1,6,5,11,2,0,31,30,1131,2,22,0,2,Relationship,2
Graduation,Single,34853.0,1,1,75,9,3,15,2,3,2,2,2,0,3,6,0,43,30,34,0,5,2,3,Family with Children,1
Graduation,Single,70844.0,1,1,16,129,26,67,3,67,2,5,6,1,5,7,0,49,32,294,0,12,2,3,Family with Children,0
2n Cycle,Relationship,31086.0,1,1,79,16,2,11,3,0,16,2,1,1,2,8,0,37,37,48,1,4,2,4,Family with Children,1
Graduation,Relationship,60544.0,1,1,92,201,2,43,3,5,35,4,5,1,5,6,0,55,46,289,0,11,2,4,Family with Children,0
2n Cycle,Relationship,20491.0,0,0,16,5,4,5,4,2,10,1,0,1,2,7,0,30,41,30,0,3,0,2,Relationship,1
Graduation,Relationship,42523.0,0,0,96,14,36,11,3,26,35,1,1,1,4,2,0,52,26,125,0,6,0,2,Relationship,1
Graduation,Relationship,39922.0,1,0,30,29,12,59,19,1,36,2,3,0,4,8,0,33,40,156,0,7,1,3,Family with Children,1
Graduation,Relationship,33402.0,1,1,60,26,2,19,10,5,8,3,2,1,3,8,0,64,35,70,0,6,2,4,Family with Children,1
Master,Relationship,36408.0,1,1,11,9,1,4,3,2,3,1,1,0,2,6,0,67,33,22,0,3,2,4,Family with Children,1
Graduation,Relationship,21645.0,1,0,75,14,0,23,4,5,19,3,3,0,3,9,0,37,45,65,1,6,1,3,Family with Children,1
Master,Single,78427.0,0,0,36,972,19,595,180,26,138,3,3,7,10,3,0,68,44,1930,2,20,0,1,Single,2
Graduation,Relationship,82657.0,0,0,71,966,168,672,246,105,126,1,7,5,10,4,0,70,33,2283,2,22,0,2,Relationship,2
Graduation,Relationship,51876.0,0,0,88,99,27,102,28,48,6,1,2,2,8,1,0,58,32,310,0,12,0,2,Relationship,2
2n Cycle,Relationship,78041.0,0,0,93,482,35,553,72,160,17,1,4,4,9,2,0,45,42,1319,0,17,0,2,Relationship,2
Graduation,Relationship,52852.0,0,1,93,714,8,99,11,0,47,4,10,7,5,8,0,59,42,879,1,22,1,3,Family with Children,0
PhD,Relationship,70038.0,0,0,54,587,54,348,71,54,130,1,4,4,8,2,0,34,32,1244,0,16,0,2,Relationship,2
2n Cycle,Relationship,69401.0,0,1,41,399,27,159,58,8,39,4,4,4,5,2,0,43,27,690,0,13,1,3,Family with Children,0
Graduation,Relationship,46053.0,1,0,46,56,10,92,19,7,25,3,3,2,4,5,0,44,40,209,0,9,1,3,Family with Children,1
Graduation,Relationship,77343.0,0,0,28,227,151,573,98,54,31,1,3,4,9,1,0,51,24,1134,0,16,0,2,Relationship,2
Graduation,Single,73892.0,0,0,40,703,102,601,0,58,43,1,3,11,8,1,0,63,31,1507,1,22,0,1,Single,2
PhD,Single,40304.0,1,0,82,37,0,17,0,0,3,1,2,0,3,7,0,49,33,57,0,5,1,2,Family with Children,1
PhD,Relationship,32727.0,0,0,38,167,13,180,86,13,70,2,7,3,5,8,0,51,46,529,0,15,0,2,Relationship,2
Graduation,Relationship,68695.0,0,0,3,458,81,356,106,50,40,1,4,4,7,2,0,47,24,1091,0,15,0,2,Relationship,2
Graduation,Single,43300.0,0,1,87,91,3,52,2,1,31,3,4,0,4,8,0,45,44,180,1,8,1,2,Family with Children,1
Graduation,Relationship,26290.0,1,1,49,15,8,16,11,5,22,4,2,0,4,6,0,44,41,77,0,6,2,4,Family with Children,1
Graduation,Single,93790.0,0,0,16,1302,68,731,89,114,45,0,6,7,12,2,0,46,28,2349,4,25,0,1,Single,2
PhD,Relationship,38410.0,0,0,65,153,64,123,116,64,14,2,5,2,9,6,0,42,45,534,1,16,0,2,Relationship,2
Master,Single,64866.0,0,1,9,508,5,21,7,5,10,4,7,3,7,5,0,66,29,556,1,17,1,2,Family with Children,0
Graduation,Relationship,57957.0,0,1,24,290,59,177,77,5,29,7,4,6,8,3,1,57,34,637,0,18,1,3,Family with Children,0
PhD,Relationship,46015.0,1,1,25,38,0,2,0,0,6,1,1,0,3,7,0,61,26,46,2,4,2,4,Family with Children,1
Graduation,Relationship,16531.0,1,0,43,2,13,6,7,5,11,3,3,0,3,7,0,38,24,44,0,6,1,3,Family with Children,1
Master,Relationship,28072.0,1,0,10,30,0,10,2,0,5,1,1,0,3,7,0,30,35,47,0,4,1,3,Family with Children,1
Master,Single,49476.0,0,1,29,386,23,95,54,41,196,4,2,11,5,2,0,53,36,795,0,18,1,2,Family with Children,0
Graduation,Relationship,50725.0,0,1,45,443,10,75,0,10,48,4,8,1,8,8,0,63,40,586,0,17,1,3,Family with Children,0
Graduation,Relationship,83844.0,0,0,57,901,31,345,75,31,191,1,4,4,11,1,0,64,37,1574,1,19,0,2,Relationship,2
PhD,Relationship,41145.0,1,1,20,9,0,3,0,0,1,1,0,0,3,3,0,66,28,13,0,3,2,4,Family with Children,1
Graduation,Relationship,67419.0,0,1,29,846,84,352,91,56,42,4,9,4,8,5,0,46,41,1471,0,21,1,3,Family with Children,0
2n Cycle,Relationship,23162.0,1,1,82,8,3,9,19,4,22,3,1,1,3,6,0,46,30,65,0,5,2,4,Family with Children,1
Graduation,Relationship,34380.0,1,0,68,72,7,58,13,1,24,4,4,1,3,8,0,39,37,175,0,8,1,3,Family with Children,1
Graduation,Single,34704.0,0,1,65,29,0,5,0,1,5,1,1,0,3,5,0,50,38,40,0,4,1,2,Family with Children,1
PhD,Relationship,94871.0,0,2,99,169,24,553,188,0,144,1,8,5,4,7,0,47,45,1078,3,17,2,4,Family with Children,0
Graduation,Relationship,65148.0,0,1,9,460,35,422,33,12,153,2,6,6,7,4,0,58,43,1115,0,19,1,3,Family with Children,0
Graduation,Relationship,39898.0,0,1,20,69,8,26,12,7,12,2,3,0,4,7,0,62,40,134,0,7,1,3,Family with Children,1
Master,Single,64857.0,0,0,78,556,14,717,210,0,43,1,7,5,10,4,0,60,43,1540,0,22,0,1,Single,2
PhD,Relationship,59892.0,0,1,26,73,0,13,0,1,0,1,2,1,3,3,0,46,31,87,0,6,1,3,Family with Children,1
Master,Single,41020.0,0,0,68,112,1,54,7,7,36,1,3,2,4,3,0,29,32,217,0,9,0,1,Single,1
PhD,Relationship,57072.0,0,1,79,944,0,60,0,0,30,2,7,5,13,5,0,55,29,1034,1,25,1,3,Family with Children,0
Graduation,Single,60474.0,0,1,25,265,199,303,234,9,170,7,10,2,12,7,0,37,38,1180,0,24,1,2,Family with Children,0
Graduation,Relationship,62807.0,0,1,83,526,28,135,10,21,99,3,5,3,12,5,0,56,46,819,0,20,1,3,Family with Children,0
2n Cycle,Relationship,19414.0,1,0,32,2,3,12,3,5,7,1,1,0,3,8,0,35,32,32,0,4,1,3,Family with Children,1
Graduation,Relationship,19107.0,1,0,49,2,4,9,10,5,16,2,1,0,3,7,0,36,34,46,0,4,1,3,Family with Children,1
2n Cycle,Relationship,75484.0,0,1,50,378,97,259,197,194,34,2,7,3,6,4,0,40,46,1159,0,16,1,3,Family with Children,0
Master,Single,70379.0,0,1,84,553,25,142,65,67,8,3,6,3,13,4,0,40,39,860,0,22,1,2,Family with Children,0
Master,Relationship,79419.0,0,0,96,751,127,687,20,15,31,1,4,6,4,2,0,46,24,1631,0,14,0,2,Relationship,2
PhD,Relationship,64014.0,2,1,56,406,0,30,0,0,8,7,8,2,5,7,0,70,24,444,1,15,3,5,Family with Children,0
Graduation,Relationship,76998.0,0,1,85,1449,89,161,69,35,107,2,11,8,8,6,0,61,41,1910,1,27,1,3,Family with Children,0
Master,Relationship,49854.0,1,0,63,123,17,171,39,0,30,5,6,2,5,6,0,44,31,380,0,13,1,3,Family with Children,1
PhD,Relationship,60585.0,1,1,17,267,42,309,55,42,21,10,7,4,9,5,0,45,36,736,1,20,2,4,Family with Children,0
PhD,Single,42873.0,1,1,11,209,0,40,3,2,15,4,6,1,4,8,0,66,41,269,0,11,2,3,Family with Children,1
Graduation,Relationship,87679.0,0,0,62,1259,172,815,97,148,33,1,7,11,10,4,0,28,35,2524,4,28,0,2,Relationship,2
Graduation,Relationship,57867.0,1,0,48,344,35,178,15,23,17,7,7,2,9,6,0,38,32,612,0,18,1,3,Family with Children,0
Graduation,Relationship,35765.0,1,0,86,22,3,30,0,5,15,2,2,0,4,6,0,26,30,75,0,6,1,3,Family with Children,1
Graduation,Relationship,65492.0,0,0,73,247,161,295,210,85,47,2,4,7,13,2,0,57,29,1045,0,24,0,2,Relationship,2
Graduation,Single,32952.0,1,0,36,38,0,12,3,1,1,1,2,0,3,7,0,39,30,55,0,5,1,2,Family with Children,1
PhD,Relationship,53374.0,0,1,34,896,10,101,13,10,34,6,4,2,9,9,0,47,46,1064,2,15,1,3,Family with Children,0
Graduation,Relationship,71706.0,0,1,16,931,56,253,91,98,14,4,9,5,7,5,0,57,43,1443,0,21,1,3,Family with Children,0
Graduation,Relationship,68487.0,0,0,48,758,12,385,33,89,89,1,9,7,13,4,0,28,41,1366,0,29,0,2,Relationship,2
Master,Relationship,53253.0,1,1,61,216,9,57,20,9,125,7,4,3,5,5,0,41,40,436,0,12,2,4,Family with Children,0
2n Cycle,Single,31163.0,1,0,54,2,3,10,11,2,10,1,1,0,3,6,0,43,28,38,0,4,1,2,Family with Children,1
Graduation,Relationship,42014.0,1,0,56,244,15,108,4,15,50,6,7,1,6,8,0,39,46,436,1,14,1,3,Family with Children,0
Master,Relationship,54108.0,1,1,74,539,6,91,8,6,97,13,8,2,9,8,0,43,43,747,0,19,2,4,Family with Children,0
PhD,Single,49667.0,0,0,35,1181,26,120,17,13,39,2,5,10,5,8,0,61,46,1396,2,20,0,1,Single,2
Master,Relationship,63206.0,0,0,65,750,8,125,11,8,26,1,4,3,6,2,0,42,27,928,1,13,0,2,Relationship,2
Master,Relationship,57136.0,1,1,48,306,5,109,21,109,92,9,5,2,10,6,0,44,35,642,0,17,2,4,Family with Children,0
2n Cycle,Relationship,46772.0,0,1,88,350,104,189,197,151,57,6,11,8,5,8,0,41,43,1048,1,24,1,3,Family with Children,0
PhD,Relationship,78931.0,0,0,19,331,197,170,58,152,35,1,2,8,13,1,0,45,32,943,0,23,0,2,Relationship,2
Graduation,Relationship,53977.0,0,1,21,620,16,165,0,24,82,5,5,5,12,5,0,58,36,907,0,22,1,3,Family with Children,0
Graduation,Relationship,84219.0,0,0,27,434,137,400,45,137,45,1,3,4,10,1,0,28,28,1198,0,17,0,2,Relationship,2
Master,Single,46098.0,1,1,86,57,0,27,0,0,36,4,3,2,2,8,0,41,46,120,0,7,2,3,Family with Children,1
Graduation,Relationship,73538.0,0,1,92,811,76,428,99,137,107,3,10,4,9,7,0,51,43,1658,0,23,1,3,Family with Children,0
Graduation,Relationship,79529.0,0,0,1,423,42,706,73,197,197,1,4,8,9,2,0,30,26,1638,0,21,0,2,Relationship,2
2n Cycle,Relationship,20981.0,0,0,14,2,12,10,6,13,30,1,3,1,2,8,0,39,38,73,1,6,0,2,Relationship,1
Graduation,Single,51766.0,1,0,74,60,51,87,6,20,51,2,4,2,4,5,0,36,27,275,0,10,1,2,Family with Children,1
Graduation,Relationship,55759.0,0,1,84,675,0,85,10,7,77,5,10,3,8,8,0,54,43,854,0,21,1,3,Family with Children,0
Graduation,Relationship,33039.0,1,0,4,30,8,12,8,8,12,1,2,0,4,5,0,38,33,78,0,6,1,3,Family with Children,1
Master,Relationship,37787.0,1,0,50,40,1,40,4,3,18,1,3,0,3,8,0,44,33,106,0,6,1,3,Family with Children,1
